invoice_date,job_card_date,business_partner_name,vehicle_no,vehicle_model,current_km_reading,invoice_line_text
29-05-18,29-05-18,PRAVXXXXXXXXXX,KA05JVXXXX,BAJAJ AVENGER STREET 220,13131,AIR FILTER
29-05-18,29-05-18,PRAVXXXXXXXXXX,KA05JVXXXX,BAJAJ AVENGER STREET 220,13131,ENGINE OIL
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,SIDE STAND SPRING
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,CHAIN SPROCKET
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,ENGINE OIL
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,DISC PAD
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,AIR FILTER
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,DISC OIL
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,WHEEL RUBBER
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,DISC PUMP KIT
29-05-18,29-05-18,BHARXXXXXXXXXX,KA65Q2XXXX,BAJAJ PULSAR 150,53027,GENERAL SERVICE
29-05-18,29-05-18,naraXXXXXXXXXX,KA51X8XXXX,BAJAJ PULSAR 150,33205,ENGINE OIL
29-05-18,29-05-18,naraXXXXXXXXXX,KA51X8XXXX,BAJAJ PULSAR 150,33205,CHAIN LUBRICATION
29-05-18,29-05-18,naraXXXXXXXXXX,KA51X8XXXX,BAJAJ PULSAR 150,33205,DISC OIL
29-05-18,29-05-18,naraXXXXXXXXXX,KA51X8XXXX,BAJAJ PULSAR 150,33205,GENERAL SERVICE
29-05-18,29-05-18,mayaXXXXXXXXXX,RJ20SPXXXX,BAJAJ PULSAR 150,38879,GENERAL SERVICE
29-05-18,29-05-18,mayaXXXXXXXXXX,RJ20SPXXXX,BAJAJ PULSAR 150,38879,KICKER STOPPER
29-05-18,29-05-18,mayaXXXXXXXXXX,RJ20SPXXXX,BAJAJ PULSAR 150,38879,AIR FILTER
29-05-18,29-05-18,mayaXXXXXXXXXX,RJ20SPXXXX,BAJAJ PULSAR 150,38879,CHAIN LUBRICATION
29-05-18,29-05-18,mayaXXXXXXXXXX,RJ20SPXXXX,BAJAJ PULSAR 150,38879,ENGINE OIL
30-05-18,30-05-18,rajeXXXXXXXXXX,KA03HYXXXX,BAJAJ PULSAR 150,17085,DISC OIL
30-05-18,30-05-18,rajeXXXXXXXXXX,KA03HYXXXX,BAJAJ PULSAR 150,17085,BRAKE SHOE
30-05-18,30-05-18,rajeXXXXXXXXXX,KA03HYXXXX,BAJAJ PULSAR 150,17085,WHEEL RUBBER
30-05-18,30-05-18,rajeXXXXXXXXXX,KA03HYXXXX,BAJAJ PULSAR 150,17085,AIR FILTER CHECKUP
30-05-18,30-05-18,rajeXXXXXXXXXX,KA03HYXXXX,BAJAJ PULSAR 150,17085,CHAIN LUBRICATION
30-05-18,30-05-18,rajeXXXXXXXXXX,KA03HYXXXX,BAJAJ PULSAR 150,17085,GENERAL SERVICE
30-05-18,30-05-18,rajeXXXXXXXXXX,KA03HYXXXX,BAJAJ PULSAR 150,17085,ENGINE OIL
30-05-18,30-05-18,sudhXXXXXXXXXX,KA51EGXXXX,BAJAJ PULSAR 180,68267,SEAT COVER
30-05-18,30-05-18,sudhXXXXXXXXXX,KA51EGXXXX,BAJAJ PULSAR 180,68267,DISC OIL
30-05-18,30-05-18,sudhXXXXXXXXXX,KA51EGXXXX,BAJAJ PULSAR 180,68267,GENERAL SERVICE
30-05-18,30-05-18,sudhXXXXXXXXXX,KA51EGXXXX,BAJAJ PULSAR 180,68267,AIR FILTER
30-05-18,30-05-18,sudhXXXXXXXXXX,KA51EGXXXX,BAJAJ PULSAR 180,68267,CHAIN LUBRICATION
30-05-18,30-05-18,sudhXXXXXXXXXX,KA51EGXXXX,BAJAJ PULSAR 180,68267,BRAKE SHOE
30-05-18,30-05-18,sudhXXXXXXXXXX,KA51EGXXXX,BAJAJ PULSAR 180,68267,ENGINE OIL
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,HEAD REST
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,VALVE KIT
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,BRAKE SHOE
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,BORE KIT
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,CLUTCH ASSEMBLY
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,TAIL LAMP GLASS
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,PACKING KIT
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,CARBURETOR ASSEMBLY
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,ENGINE OIL
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,TENSIONER
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,LOADING GEAR
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,ENGINE BEARING
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,CRANK SHAFT
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,VALVE GRAINDING
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,VALVE GUIDE
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,CRANK RESET
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,CLUTCH CABLE
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,CHAIN LUBRICATION
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,SPARK PLUG
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,TIMMING CHAIN PAD
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,AIR FILTER
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,ENGINE LABOUR
30-05-18,30-05-18,kundXXXXXXXXXX,TN07BHXXXX,BAJAJ AVENGER STREET 220,50491,TIMMING CHAIN
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,CHAIN LUBRICATION
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,MIRROR
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,BRAKE SHOE
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,AIR FILTER
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,NUMBER PLATE
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,GENERAL SERVICE
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,DISC OIL
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,ENGINE OIL
30-05-18,30-05-18,santXXXXXXXXXX,KA53EPXXXX,BAJAJ V,37453,DISC PAD
30-05-18,30-05-18,VERAXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,3272,3M OIL
30-05-18,30-05-18,VERAXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,3272,CONSUMABLES
30-05-18,30-05-18,VERAXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,3272,POLISH
30-05-18,30-05-18,VERAXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,3272,AIR FILTER CHECKUP
30-05-18,30-05-18,VERAXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,3272,ENGINE OIL
30-05-18,30-05-18,VERAXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,3272,CHAIN LUBRICATION
30-05-18,30-05-18,KARTXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,4820,POLISH
30-05-18,30-05-18,KARTXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,4820,CHAIN LUBRICATION
30-05-18,30-05-18,KARTXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,4820,3M OIL
30-05-18,30-05-18,KARTXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,4820,AIR FILTER CHECKUP
30-05-18,30-05-18,KARTXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,4820,ENGINE OIL
30-05-18,30-05-18,KARTXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR 150,4820,CONSUMABLES
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,AIR FILTER CHECKUP
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,CHAIN LUBRICATION
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,DISC PUMP KIT
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,DISC OIL
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,OIL FILTER
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,GENERAL SERVICE
30-05-18,30-05-18,aneeXXXXXXXXXX,KL22J4XXXX,BAJAJ V150,13222,ENGINE OIL
31-05-18,31-05-18,somnXXXXXXXXXX,KA04ELXXXX,BAJAJ CT 100,86983,ENGINE OIL
31-05-18,31-05-18,somnXXXXXXXXXX,KA04ELXXXX,BAJAJ CT 100,86983,BRAKE SHOE
31-05-18,31-05-18,somnXXXXXXXXXX,KA04ELXXXX,BAJAJ CT 100,86983,AIR FILTER CHECKUP
31-05-18,31-05-18,somnXXXXXXXXXX,KA04ELXXXX,BAJAJ CT 100,86983,WHEEL RUBBER
31-05-18,31-05-18,somnXXXXXXXXXX,KA04ELXXXX,BAJAJ CT 100,86983,CHAIN LUBRICATION
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,COOLANT OIL TOP UP
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,GRIPPER
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,POLISH
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,ENGINE OIL
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,CHAIN LUBRICATION
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,CONSUMABLES
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,3M OIL
31-05-18,31-05-18,B U XXXXXXXXXX,KA03JRXXXX,BAJAJ PULSAR NS 200,477,OIL FILTER
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,BRAKE SHOE
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,3M OIL
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,AIR FILTER CHECKUP
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,ENGINE OIL
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,CHAIN LUBRICATION
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,CONSUMABLES
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,POLISH
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,DISC OIL
31-05-18,31-05-18,V SRXXXXXXXXXX,KA53EQXXXX,BAJAJ PULSAR 150,6110,DISC PAD
31-05-18,31-05-18,ADITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,720,3M OIL
31-05-18,31-05-18,ADITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,720,CHAIN LUBRICATION
31-05-18,31-05-18,ADITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,720,ENGINE OIL
31-05-18,31-05-18,ADITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,720,CONSUMABLES
31-05-18,31-05-18,ADITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,720,POLISH
31-05-18,31-05-18,ADITXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 150,720,DISC LEVER
31-05-18,31-05-18,NAGAXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,877,CHAIN LUBRICATION
31-05-18,31-05-18,NAGAXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,877,ENGINE OIL
31-05-18,31-05-18,NAGAXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,877,POLISH
31-05-18,31-05-18,NAGAXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,877,3M OIL
31-05-18,31-05-18,NAGAXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,877,CONSUMABLES
31-05-18,31-05-18,SHARXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 220,1299,ENGINE OIL
31-05-18,31-05-18,SHARXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 220,1299,CONSUMABLES
31-05-18,31-05-18,SHARXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 220,1299,3M OIL
31-05-18,31-05-18,SHARXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 220,1299,CHAIN LUBRICATION
31-05-18,31-05-18,SHARXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR 220,1299,POLISH
31-05-18,31-05-18,velaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 180,863,CONSUMABLES
31-05-18,31-05-18,velaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 180,863,CHAIN LUBRICATION
31-05-18,31-05-18,velaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 180,863,3M OIL
31-05-18,31-05-18,velaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 180,863,ENGINE OIL
31-05-18,31-05-18,velaXXXXXXXXXX,KA53EWXXXX,BAJAJ AVENGER STREET 180,863,POLISH
31-05-18,31-05-18,shasXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,10950,GENERAL SERVICE
31-05-18,31-05-18,shasXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,10950,AIR FILTER CHECKUP
31-05-18,31-05-18,shasXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,10950,CHAIN LUBRICATION
31-05-18,31-05-18,shasXXXXXXXXXX,KA53ETXXXX,BAJAJ PULSAR 150,10950,ENGINE OIL
31-05-18,31-05-18,maheXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,4,ENGINE OIL
31-05-18,31-05-18,maheXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,4,POLISH
31-05-18,31-05-18,maheXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,4,3M OIL
31-05-18,31-05-18,maheXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,4,CHAIN LUBRICATION
31-05-18,31-05-18,maheXXXXXXXXXX,KA53EWXXXX,BAJAJ PULSAR NS 200,4,CONSUMABLES
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,OIL FILTER
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,ENGINE OIL
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,DISC OIL
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,CHAIN LUBRICATION
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,AIR FILTER CHECKUP
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,DISC PAD
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,COOLANT OIL
31-05-18,31-05-18,niveXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR AS 200,0,GENERAL SERVICE
01-06-18,01-06-18,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,ENGINE OIL
01-06-18,01-06-18,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,CONSUMABLES
01-06-18,01-06-18,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,3M OIL
01-06-18,01-06-18,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,AIR FILTER CHECKUP
01-06-18,01-06-18,chanXXXXXXXXXX,KA05KJXXXX,BAJAJ PULSAR 150,4464,CHAIN LUBRICATION
01-06-18,01-06-18,zhraXXXXXXXXXX,KA01HBXXXX,BAJAJ PULSAR NS 200,0,CHAIN LUBRICATION
01-06-18,01-06-18,zhraXXXXXXXXXX,KA01HBXXXX,BAJAJ PULSAR NS 200,0,LABOUR
01-06-18,01-06-18,zhraXXXXXXXXXX,KA01HBXXXX,BAJAJ PULSAR NS 200,0,WASHING
01-06-18,01-06-18,giriXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,4424,GENERAL SERVICE
01-06-18,01-06-18,giriXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,4424,AIR FILTER CHECKUP
01-06-18,01-06-18,giriXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,4424,BRAKE SHOE
01-06-18,01-06-18,giriXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,4424,CHAIN LUBRICATION
01-06-18,01-06-18,giriXXXXXXXXXX,KA03JLXXXX,BAJAJ AVENGER STREET 220,4424,ENGINE OIL
01-06-18,01-06-18,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,POLISH
01-06-18,01-06-18,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,AIR FILTER
01-06-18,01-06-18,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,CHAIN LUBRICATION
01-06-18,01-06-18,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,CONSUMABLES
01-06-18,01-06-18,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,3M OIL
01-06-18,01-06-18,sachXXXXXXXXXX,KA53ERXXXX,BAJAJ PULSAR 180,6700,ENGINE OIL
01-06-18,01-06-18,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,ENGINE OIL
01-06-18,01-06-18,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,CHAIN LUBRICATION
01-06-18,01-06-18,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,3M OIL
01-06-18,01-06-18,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,CONSUMABLES
01-06-18,01-06-18,VENKXXXXXXXXXX,KA53EWXXXX,BAJAJ CT 100,978,POLISH
01-06-18,01-06-18,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,STOPPER WELDING
01-06-18,01-06-18,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,BRAKE SHOE
01-06-18,01-06-18,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,AIR FILTER CHECKUP
01-06-18,01-06-18,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,CHAIN LUBRICATION
01-06-18,01-06-18,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,GENERAL SERVICE
01-06-18,01-06-18,kumaXXXXXXXXXX,KA53EPXXXX,BAJAJ PULSAR 180,22480,ENGINE OIL
01-06-18,01-06-18,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,CHAIN LUBRICATION
01-06-18,01-06-18,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,ENGINE OIL
01-06-18,01-06-18,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,OIL FILTER
01-06-18,01-06-18,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,POLISH
01-06-18,01-06-18,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,HORN
01-06-18,01-06-18,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,CONSUMABLES
01-06-18,01-06-18,venkXXXXXXXXXX,KA53EVXXXX,BAJAJ PULSAR RS 200,460,3M OIL
02-06-18,02-06-18,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,GENERAL SERVICE
02-06-18,02-06-18,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,DISC OIL
02-06-18,02-06-18,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,CHAIN LUBRICATION
02-06-18,02-06-18,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,BRAKE SHOE
02-06-18,02-06-18,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,ENGINE OIL
02-06-18,02-06-18,rameXXXXXXXXXX,KA53EMXXXX,BAJAJ PULSAR 150,16544,AIR FILTER CHECKUP
02-06-18,02-06-18,gaurXXXXXXXXXX,KA53X9XXXX,BAJAJ PULSAR 180,16183,BRAKE SHOE
02-06-18,02-06-18,gaurXXXXXXXXXX,KA53X9XXXX,BAJAJ PULSAR 180,16183,GENERAL SERVICE
02-06-18,02-06-18,gaurXXXXXXXXXX,KA53X9XXXX,BAJAJ PULSAR 180,16183,AIR FILTER CHECKUP
02-06-18,02-06-18,gaurXXXXXXXXXX,KA53X9XXXX,BAJAJ PULSAR 180,16183,ENGINE OIL
02-06-18,02-06-18,gaurXXXXXXXXXX,KA53X9XXXX,BAJAJ PULSAR 180,16183,BRAKE SHOE
02-06-18,02-06-18,gaurXXXXXXXXXX,KA53X9XXXX,BAJAJ PULSAR 180,16183,CHAIN LUBRICATION
02-06-18,02-06-18,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,ENGINE OIL
02-06-18,02-06-18,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,POLISH
02-06-18,02-06-18,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,AIR FILTER
02-06-18,02-06-18,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,3M OIL
02-06-18,02-06-18,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,CHAIN LUBRICATION
02-06-18,02-06-18,nageXXXXXXXXXX,KA53ETXXXX,BAJAJ AVENGER STREET 220,5805,CONSUMABLES
02-06-18,02-06-18,JoanXXXXXXXXXX,KA03JRXXXX,BAJAJ PLATINA,5000,CONSUMABLES
02-06-18,02-06-18,JoanXXXXXXXXXX,KA03JRXXXX,BAJAJ PLATINA,5000,ENGINE OIL
02-06-18,02-06-18,JoanXXXXXXXXXX,KA03JRXXXX,BAJAJ PLATINA,5000,OIL FILTER
02-06-18,02-06-18,JoanXXXXXXXXXX,KA03JRXXXX,BAJAJ PLATINA,5000,CHAIN LUBRICATION
02-06-18,02-06-18,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,ENGINE OIL
02-06-18,02-06-18,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,CONSUMABLES
02-06-18,02-06-18,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,POLISH
02-06-18,02-06-18,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,3M OIL
02-06-18,02-06-18,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,CHAIN LUBRICATION
02-06-18,02-06-18,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,SEAT COVER
02-06-18,02-06-18,tamiXXXXXXXXXX,TAMILAXXXX,BAJAJ PULSAR 220,700,TANK COVER
04-06-18,02-06-18,gaurXXXXXXXXXX,PB08BHXXXX,BAJAJ XCD 135,0,GENERAL SERVICE
04-06-18,02-06-18,gaurXXXXXXXXXX,PB08BHXXXX,BAJAJ XCD 135,0,ENGINE OIL
04-06-18,02-06-18,gaurXXXXXXXXXX,PB08BHXXXX,BAJAJ XCD 135,0,OIL FILTER
04-06-18,02-06-18,gaurXXXXXXXXXX,PB08BHXXXX,BAJAJ XCD 135,0,CHAIN LUBRICATION
04-06-18,02-06-18,gaurXXXXXXXXXX,PB08BHXXXX,BAJAJ XCD 135,0,TYRE
04-06-18,02-06-18,gaurXXXXXXXXXX,PB08BHXXXX,BAJAJ XCD 135,0,CARBURETOR ASSEMBLY
03-06-18,03-06-18,rohiXXXXXXXXXX,KA03JKXXXX,BAJAJ PULSAR RS 200,10442,ENGINE OIL
03-06-18,03-06-18,rohiXXXXXXXXXX,KA03JKXXXX,BAJAJ PULSAR RS 200,10442,OIL FILTER
03-06-18,03-06-18,rohiXXXXXXXXXX,KA03JKXXXX,BAJAJ PULSAR RS 200,10442,CHAIN LUBRICATION
03-06-18,03-06-18,rohiXXXXXXXXXX,KA03JKXXXX,BAJAJ PULSAR RS 200,10442,GENERAL SERVICE
03-06-18,03-06-18,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,50457,ENGINE OIL
03-06-18,03-06-18,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,50457,OIL FILTER
03-06-18,03-06-18,chanXXXXXXXXXX,KA53EBXXXX,BAJAJ DISCOVER,50457,CHAIN LUBRICATION
